ISBM,book_id,isset,kaiben,package,paper,subcategory
 9787533955649,27881278, 否, 32开, 精装, 纯质纸,中国现当代随笔
 9787214252999,29130817, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787570810260,29253730, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559712882,27872005, 否, 16开, 精装, 轻型纸,文学
 9787511727138,23806781, 否, 32开, 平装-胶订, 胶版纸,课外阅读
 9787505751248,29222402, 否, 32开, 精装, 轻型纸,亚洲
 9787570810277,29358915, 否, 32开, 平装-胶订, 胶版纸,文学
 9787511037862,25105737, 否, 32开, 平装-胶订, 胶版纸,英汉对照
 9787532651979,26476012, 否, 32开, 平装-胶订, 胶版纸,文学评论与鉴赏
 27882928,27882928, 是, 16开, 平装-胶订, 胶版纸,文学
 9787530773154,29676794, 是, 32开, 平装-胶订, 胶版纸,文学
 9787539659077,25087613, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787539659329,25087612, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787115502872,26918467, 否, 16开, 平装-胶订, 胶版纸,文学
 9787571519018,29659926, 否, 32开, 平装-胶订, 胶版纸,文学
 9787558900815,25061287, 是, 大32开, 平装-胶订, 轻型纸,经典必读
 9787571510855,29254649, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559848468,29505305, 是, 32开, 平装-胶订, 胶版纸,文学
 9787533952280,29376294, 否, 32开, 平装, 胶版纸,美国
 9787559711502,27865227, 否, 32开, 平装-胶订, 轻型纸,文学
 9787530764763,24219819, 否, 32开, 平装-胶订, 胶版纸,文学
 9787100163576,29400273, 否, 32开, 平装, 胶版纸,哲学理论
 9787505733046,25858565, 否, 32开, 平装-胶订, 胶版纸,欧洲
 9787541164880,11577891427, 否, 32开, 平装, 书写纸,社会小说
 9787530770856,29323271, 否, 32开, 平装-胶订, 胶版纸,文学
 9787558418136,28987682, 否, 大32开, 精装, 轻型纸,文学
 9787213111969,29685002, 否, 16开, 精装, 纯质纸,文学理论
 9787559711892,27865228, 否, 32开, 平装-胶订, 轻型纸,文学
 9787532968718,29578873, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787559408884,25212435, 否, 32开, 精装, 纯质纸,语文阅读
 9787534649554,23953630, 否, 32开, 平装-胶订, 轻型纸,经典必读
 9787020144082,25575767, 否, 32开, 平装-胶订, 胶版纸,侦探/悬疑/推理小说
 9787100118927,25098199, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787020164813,29367977, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787532772391,24024008, 否, 32开, 精装, 胶版纸,文集
 9787304081560,24147828, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559712905,27871998, 否, 16开, 精装, 轻型纸,文学
 9787530771297,29269515, 否, 16开, 平装-胶订, 胶版纸,文学
 9772095336234,29602264, 否, 16开, 平装, 胶版纸,轻小说
 ,12100012565, 否, , , ,中国当代小说
 9787539659565,25087618, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787520520072,630545788, 否, 32开, 平装, 胶版纸,名家作品
 9787218172781,29677194, 否, 32开, 平装-胶订, 纯质纸,中国现当代随笔
 29655184,29655184, 是, 16开, 平装-胶订, 胶版纸,课外阅读
 9787505742697,29132083, 是, 32开, 平装-胶订, 轻型纸,欧洲
 9787547721384,29162762, 否, 16开, 平装-胶订, 轻型纸,课外阅读
 9787541151309,25535823, 否, 32开, 平装-胶订, 胶版纸,惊悚/恐怖小说
 9787201180731,29373585, 否, 32开, 平装, 轻型纸,文学理论
 ,12100011843, 否, , , ,官场小说
 9787519026110,11674980799, 否, 16开, 精装, 纯质纸,社会小说
 9772095336234,29640296, 否, 16开, 平装, 轻型纸,青春爱情文学
 9787530684375,29510294, 否, 16开, 平装-胶订, 轻型纸,中国
 9787530772706,29377486, 否, 32开, 平装-胶订, 胶版纸,文学
 9787506384223,23911671, , 32开, 平装, 轻型纸,文学理论
 9787539659053,25087616, 否, 大16开, 平装-胶订, 胶版纸,中国当代小说
 9787559712363,26924160, 否, 32开, 平装-胶订, 胶版纸,文学
 9787544875103,29458177, 否, 32开, 平装-胶订, 轻型纸,文学
 ,12100012564, 否, , , ,中国当代小说
 9787533966157,29687530, 否, 32开, 平装-胶订, 胶版纸,其他国家
 9787570233755,29671971, 否, 16开, 平装, 胶版纸,中国当代小说
 9787559711489,27865225, 否, 32开, 平装-胶订, 轻型纸,文学
 9787559712851,27871997, 否, 16开, 精装, 轻型纸,文学
 9787547049983,29404549, 否, 128开, 平装-胶订, 胶版纸,课外阅读
 9787304082475,24147826, 否, 32开, 平装-胶订, 胶版纸,文学
 9787530772072,29548941, 是, 32开, 平装-胶订, 胶版纸,文学
 9787530748275,29423909, 否, 32开, 平装-胶订, 胶版纸,文学
 9787530768853,27948111, 否, 16开, 平装-胶订, 胶版纸,文学
 9787521211696,29477456, 是, 32开, 精装, 胶版纸,中国当代小说
 9787544285377,24157849, 否, 32开, 精装, 纯质纸,外国随笔
 9787020104482,23720689, 否, 32开, 精装, 胶版纸,外国
 9787020102686,23667883, 否, 大32开, 精装, 胶版纸,外国
 9787559652249,29577328, 否, 16开, 平装-胶订, 胶版纸,文学
 9787020104338,23667890, 否, 32开, 精装, 胶版纸,外国
 9787572600685,29249114, 是, 32开, 平装-胶订, 胶版纸,文学
 29371664,29371664, 是, 32开, 平装-胶订, 胶版纸,文学
 9787559718013,28530423, 否, 32开, 平装-胶订, 胶版纸,文学
 9787514219531,25197926, 否, 32开, 平装-胶订, 胶版纸,文学理论
 9787559467379,29481781, 否, 32开, 精装, 轻型纸,名家作品
 33855151,1859219263, 否, 16开, 平装-胶订, 胶版纸,文摘 文学
 9787530772102,29522006, 是, 128开, 平装-胶订, 胶版纸,文学
 9787546233482,697682324, 否, 16开, 平装-胶订, 胶版纸,社会小说
 9787541166082,29558322, 否, 32开, 平装-胶订, 胶版纸,中国近现代小说
 9787512642690,29633517, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787201128283,25235733, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787558416309,28511859, 否, 32开, 平装-胶订, 纯质纸,文学
 9787108072160,29345146, 否, 32开, 精装, 胶版纸,文学理论
 9787559711472,27865224, 否, 32开, 平装-胶订, 轻型纸,文学
 9787570233847,29671965, 否, 16开, 平装, 胶版纸,中国当代小说
 9772095336234,29629949, 否, 16开, 平装, 轻型纸,轻小说
 9787571504793,29123702, 否, 24开, 平装-胶订, 轻型纸,文学
 9787530679319,29212947, 否, 16开, 平装-胶订, 纯质纸,中国
 9787100202084,29383138, 是, 大32开, 精装, 胶版纸,欧洲
 9787511362407001901,11687474133, 否, 16开, 平装-胶订, 胶版纸,青春校园文学
 9787532965908,29412028, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787544781978,28980517, 否, 32开, 平装, 纯质纸,文学理论
 9787536091184,29224394, 否, 32开, 精装, 轻型纸,中国当代小说
 9787556022397,29576331, 是, 16开, 平装-胶订, 胶版纸,文学
 9787108057730,25214880, 是, 16开, 平装-胶订, 胶版纸,中国古典小说
 9787502057220,29395818, 否, 32开, 精装, 纯质纸,社会小说
 9787201126913,25203641, 否, 32开, 平装-胶订, 胶版纸,其他国家
 9787300267340,29285080, 否, 16开, 平装-胶订, 胶版纸,写作与修辞
 9787530772065,29500484, 是, 32开, 平装-胶订, 胶版纸,文学
 9787115501981,26918468, 否, 16开, 平装-胶订, 胶版纸,文学
 9787534291074,27884057, 否, 32开, 平装-胶订, 胶版纸,文学
 9787208158726,28481821, 否, 32开, 精装, 胶版纸,文学理论
 9787541460739,28475061, 否, 32开, 平装-胶订, 胶版纸,文学
 9787020129522,25219258, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787511048004,29115526, 是, 32开, 平装-胶订, 胶版纸,经典必读
 9787549233687,698766829, 是, 16开, 平装, 胶版纸,成长/校园小说
 9787559712844,27872003, 否, 16开, 精装, 轻型纸,文学
 9787306070432,29263107, 否, 16开, 精装, 特种纸,武侠小说
 9787530768358,27859455, 否, 32开, 平装-胶订, 胶版纸,文学
 9787533949761,1165185097, 否, 16开, 平装-胶订, 胶版纸,社会小说
 9787533949730,1233635757, 否, 16开, 平装-胶订, 轻型纸,社会小说
 9787533949761,1233643857, 否, 16开, 平装-胶订, 轻型纸,社会小说
 9787530768693,27911623, 否, 16开, 平装-胶订, 胶版纸,文学
 9787506898249,29707636, 否, 16开, 平装-胶订, 胶版纸,中国
 9787513345446,29274488, 否, 16开, 精装, 胶版纸,文学理论
 9787532739547,29608471, 否, 32开, 精装, 胶版纸,英国
 9787541485374,24167588, 否, 32开, 平装-胶订, 轻型纸,文学
 9787100118910,25101774, 否, 16开, 精装, 胶版纸,课外阅读
 9787556856350,29422152, 否, 32开, 平装-胶订, 轻型纸,文学
 9787533955663,27887244, 是, 32开, 精装, 纯质纸,中国当代小说
 9787530768754,27926248, 否, 16开, 平装-胶订, 胶版纸,文学
 28528776,28528776, 是, 16开, 平装-胶订, 胶版纸,文学
 9787571513757,29384259, 否, 32开, 平装-胶订, 胶版纸,文学
 9787115501974,26918466, 否, 16开, 平装-胶订, 胶版纸,文学
 9787553695402,28539904, 否, 16开, 平装-胶订, 胶版纸,文学
 9787541498893,26922219, 是, 32开, 平装-胶订, 轻型纸,文学
 9787020104246,23732682, 否, 32开, 精装, 胶版纸,美洲
 9787559450265,29151612, 否, 32开, 平装, 胶版纸,文学理论
 9787533698669,29644464, 否, 16开, 平装-胶订, 胶版纸,文化理论
 29316732,29316732, 是, 32开, 精装, 轻型纸,其他
 9787530770689,29170280, 否, 32开, 平装-胶订, 胶版纸,快乐成长
 9787559729965,29586533, 否, , , ,文学
 9787561941539,23702214, 是, 32开, 平装-胶订, 胶版纸,英汉对照
 9787559461674,29316618, 是, 32开, 平装, 纯质纸,外国
 9787553695679,28501862, 否, 大32开, 平装-胶订, 胶版纸,文学
 9787556273133,29705835, 是, 32开, 平装-胶订, 胶版纸,文学
 29387545,29387545, 否, 32开, 平装-胶订, 胶版纸,文学
 9787533968724,29485784, 否, 32开, 精装, 胶版纸,侦探/悬疑/推理小说
 9787553666808,25254897, 否, 大32开, 平装-胶订, 胶版纸,文学
 9787020135592,29117535, 是, 32开, 平装-胶订, 胶版纸,欧洲
 9787556833627,25577468, 否, 32开, 平装-胶订, 轻型纸,文学
 9787555909200,28994551, 否, 32开, 平装-胶订, 胶版纸,中国
 9787530766323,25217402, 否, 16开, 平装-胶订, 胶版纸,文学
 9787534699399,29232480, 否, 32开, 平装-胶订, 轻型纸,文学
 9787521758351,11523162434, 否, 32开, 平装, 胶版纸,职场小说
 9787532787654,29286159, 是, 32开, 平装-胶订, 胶版纸,外国
 9787509729373,22640508, 否, 大32开, 平装, 胶版纸,文学理论
 9787553422091,29546865, 否, 16开, 平装-胶订, 胶版纸,英语读物
 9787300194868,23507982, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787544843874,29353774, 否, 16开, 平装-胶订, 胶版纸,文学
 9787020158706,28535231, 否, 32开, 平装-胶订, 胶版纸,历史小说
 9787559665348,29490196, 否, 16开, 平装-胶订, 轻型纸,课外阅读
 29549809,29549809, 是, 32开, 平装-胶订, 胶版纸,文学
 9787534291067,27884056, 否, 32开, 平装-胶订, 胶版纸,文学
 9787541485367,24167592, 否, 32开, 平装-胶订, 轻型纸,经典必读
 9787100193559,29199297, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787553666747,25254896, 否, 大32开, 平装-胶订, 胶版纸,文学
 9787530770788,29292276, 否, 32开, 平装-胶订, 胶版纸,文学
 9787530771327,29225539, 否, 16开, 平装-胶订, 胶版纸,拼音读物
 29683351,29683351, 是, 16开, 平装-胶订, 轻型纸,课外阅读
 9787220099885,25207115, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787521224665,29629171, 否, 32开, 精装, 胶版纸,中国当代小说
 9787568284578,28989332, 否, 32开, 平装-胶订, 轻型纸,语文阅读
 9787557031886,29687943, 是, 16开, 平装-胶订, 胶版纸,青春爱情文学
 ,12100014112, 否, , , ,中国现当代随笔
 9787020146024,27890487, 否, 32开, 平装-胶订, 胶版纸,中国现当代随笔
 9787531353003,25165592, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787505732766,26439487, 否, 32开, 平装-胶订, 胶版纸,欧洲
 9787301193419,22517522, 否, 16开, 平装, 胶版纸,文学理论
 9787559410481,26914465, 是, 128开, 精装, 轻型纸,英国
 9787559711373,27865220, 否, 32开, 平装-胶订, 轻型纸,文学
 9787517134305,1784115382, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787020134274,29517743, 否, 32开, 平装-胶订, 胶版纸,英国
 9787208175631,29405910, 否, 32开, 平装-胶订, 胶版纸,文学理论
 9787534699399,29251671, 否, 32开, 平装-胶订, 轻型纸,文学
 9787115553331,29196225, 是, 32开, 平装-胶订, 轻型纸,经典必读
 9787570233793,29671977, 否, 16开, 平装, 胶版纸,中国当代小说
 9787570227952,29496234, 否, 32开, 平装, 胶版纸,中国当代小说
 9787555910169,29402013, 否, 32开, 精装, 胶版纸,中国现当代随笔
 9787555915638,29628287, 否, 32开, 精装, 胶版纸,中国现当代随笔
 9787539652184,23771776, 否, 32开, 平装, 胶版纸,中国当代小说
 24010788,24010788, 是, 32开, 平装-胶订, 轻型纸,文学
 9787302648864,29669919, 否, 16开, 平装-胶订, 胶版纸,写作与修辞
 9787530683644,29461573, 否, 16开, 平装-胶订, 轻型纸,中国当代小说
 9787505755789,11391083044, 否, 16开, 平装-胶订, 胶版纸,社会小说
 9787576042405,29669210, 否, 16开, 平装, 胶版纸,文学理论
 9787559712943,27872002, 否, 16开, 精装, 轻型纸,文学
 9787557025939,29365421, 否, 32开, 平装-胶订, 胶版纸,外国随笔
 9787530772355,29313443, 否, 32开, 平装-胶订, 胶版纸,文学
 9787301216484,29344274, 否, 16开, 平装, 胶版纸,文法类
 9787100086189,29210317, 否, 32开, 平装, 纯质纸,文学理论
 9787020120239,24245564, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787534291029,27884055, 否, 32开, 平装-胶订, 胶版纸,文学
 9787539994932,25073834, 是, 32开, 精装, 胶版纸,中国当代小说
 9787530764527,29640461, 否, 32开, 平装-胶订, 胶版纸,文学
 9787221157768,29144970, 是, 32开, 平装, 纯质纸,开学必备
 9787212100414,11124937877, 否, 16开, 平装-胶订, 胶版纸,影视小说
 9787020156368,29520406, 是, 32开, 平装, 胶版纸,英国
 9787542349740,29700186, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787559706720,25302196, 否, 32开, 平装-胶订, 胶版纸,文学
 9787571506759,29298794, 否, 32开, 平装-胶订, 胶版纸,文学
 9787532186129,29577018, 否, 32开, 精装, 胶版纸,文集
 9787559400543,25106429, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787534264931,1504666205, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787546206264,29304116, 是, 128开, 平装-锁线胶订, 轻型纸,其他港台漫画
 9787115533982,29124635, 否, 32开, 平装-胶订, 轻型纸,文学
 9787218160726,29588927, 是, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787559711380,27865221, 否, 32开, 平装-胶订, 轻型纸,文学
 9787530767450,26840285, 否, 32开, 平装-胶订, 胶版纸,文学
 9787556273102,29705839, 否, 32开, 平装-胶订, 胶版纸,文学
 9787530222416,29509134, 是, 32开, 精装, 胶版纸,中国
 9787559711359,27865218, 否, 32开, 平装-胶订, 轻型纸,文学
 9787020155866,28981534, 否, 32开, 平装-胶订, 胶版纸,外国
 29387544,29387544, 否, 128开, 平装-胶订, 胶版纸,文学
 9787571505929,29114397, 否, 32开, 平装-胶订, 轻型纸,文学
 9787305256349,29428482, 否, 32开, 平装-胶订, 胶版纸,法国
 9787570814039,29469492, 否, 32开, 平装-胶订, 胶版纸,文学
 9787514858860,28527699, 否, 32开, 纸质, 胶版纸,文学
 7534296024072,28976542, 是, 32开, 平装-胶订, 胶版纸,文学
 28528773,28528773, 是, 16开, 平装-胶订, 纯质纸,文学
 9787533971342,29613649, 是, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787544281041,23801175, 否, 32开, 平装, 胶版纸,日本
 9787531352976,25165589, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787541490149,25152578, 否, 32开, 平装-胶订, 轻型纸,文学
 9786263163812,11028893566, 否, 25开, 平装-胶订, 轻型纸,动/漫画
 9787539661407,25218606, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787530743515,29676793, 是, 32开, 平装-胶订, 胶版纸,文学
 9787100123211,25193919, 否, 16开, 精装, 胶版纸,语文阅读
 9787559731883,29624974, 否, 32开, 平装-胶订, 胶版纸,文学
 9787555024033,29428933, 是, 24开, 平装-胶订, 胶版纸,文学
 9787559712837,27871999, 否, 16开, 精装, 轻型纸,文学
 9787536097834,11380334514, 否, 16开, 平装-胶订, 胶版纸,文集
 9787539981635,11447249120, 否, 32开, 平装-胶订, 胶版纸,侦探/悬疑/推理小说
 9787559729958,29586534, 否, , , ,文学
 9787555910282,29215275, 否, 32开, 精装, 胶版纸,中国现当代随笔
 9787559402868,25066789, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787559703262,25193271, 否, 16开, 平装-胶订, 胶版纸,文学
 9787538544756,29586595, 否, 16开, , 胶版纸,课外阅读
 9787530772744,29676795, 是, 32开, 平装-胶订, 胶版纸,文学
 9786260206406,11656545776, 否, 大32开, 平装-胶订, 轻型纸,动/漫画
 9787020155859,28981533, 否, 32开, 平装-胶订, 胶版纸,外国
 9787532789825,11168594827, 否, 32开, 平装-胶订, 胶版纸,外国
 9787542668950,28973810, 否, 32开, 精装, 胶版纸,名家作品
 9787571512248,29384979, 否, 24开, 平装-胶订, 胶版纸,文学
 9787100116978,25162525, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787568264105,26485476, 否, 32开, 精装, 胶版纸,英国
 9787108076847,29634295, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787530775141,29629642, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559711465,27865223, 否, 32开, 平装-胶订, 轻型纸,文学
 9787505746367,27891851, 否, 32开, 平装-胶订, 轻型纸,写作与修辞
 9787556244423,28534722, 是, 32开, 平装-胶订, 胶版纸,文学
 9787511728234,23892492, 否, 16开, 平装-胶订, 胶版纸,中国
 9787571504755,29123704, 否, 24开, 平装-胶订, 轻型纸,文学
